yr,ZIP Code,Earned Prem,Earned Exp,county_fips5,hpi_change,hpi,state,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,real_gdp,unemployment_rate,prop_rate,county_fips,total_home_purchase,total_amt_purchase,total_population,prem_per_unit
2019,90740,4157917,3753,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1107.8915534239275
2020,90740,4715565,3761,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1253.8061685721882
2018,90742,296343,184,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1610.5597826086957
2019,90742,319127,184,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1734.3858695652175
2020,90742,416344,204,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,2040.9019607843138
2018,90743,180296,137,06059,5.17,1406.85,CALIFORNIA,39.0,10000.0,22.0,0.3176539714464064,-3.77,132.0,23378.8,0.0,0.0,0.0,251165771,3.0,1.069,6059.0,22342.0,13720650000.0,3175579.0,1316.029197080292
2019,90743,206839,135,06059,2.35,1439.92,CALIFORNIA,14.0,80000.0,49.0,0.2932056023739937,1.82,75.0,41.42,0.0,0.0,0.0,258639230,2.8,1.07,6059.0,23186.0,14737950000.0,3170851.0,1532.1407407407407
2020,90743,255355,140,06059,2.14,1470.81,CALIFORNIA,37.0,65000.0,20.95,0.2606758244725627,-0.1,71.0,19167.04,0.0,0.0,0.0,252885765,8.9,1.07,6059.0,25419.0,17315535000.0,3186261.0,1823.9642857142858
2018,90744,2724681,3870,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,704.0519379844961
2019,90744,2962024,3926,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,754.4635761589404
2020,90744,3241816,3957,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,819.2610563558251
2018,90745,5264991,7596,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,693.1267772511849
2019,90745,5699287,7687,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,741.4188890334331
2020,90745,6228028,7730,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,805.6957309184994
2018,90746,5168421,5500,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,939.7129090909091
2019,90746,5617794,5584,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1006.0519340974212
2020,90746,6270019,5612,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1117.2521382751247
2018,90755,885799,979,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,904.799795709908
2019,90755,974082,1000,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,974.082
2020,90755,1104100,1019,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1083.51324828263
2018,90802,293373,408,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,719.0514705882352
2019,90802,313383,414,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,756.963768115942
2020,90802,350952,407,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,862.2899262899263
2018,90803,6026180,5125,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1175.84
2019,90803,6552314,5175,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1266.1476328502415
2020,90803,7486422,5158,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1451.4195424583172
2018,90804,1216006,1804,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,674.060975609756
2019,90804,1324503,1829,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,724.1678512848551
2020,90804,1448247,1824,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,793.9950657894736
2018,90805,5255247,8573,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,612.9997667094366
2019,90805,5713924,8790,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,650.0482366325369
2020,90805,6240294,8814,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,707.997957794418
2018,90806,2343937,3592,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,652.5437082405346
2019,90806,2548112,3636,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,700.8008800880089
2020,90806,2822329,3653,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,772.6058034492198
2018,90807,4784166,5753,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,831.5949939162176
2019,90807,5203324,5804,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,896.5065472088215
2020,90807,5798229,5821,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,996.0881291874249
2018,90808,8079739,11311,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,714.3257890549023
2019,90808,8712886,11406,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,763.8862002454848
2020,90808,9529791,11430,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,833.7524934383202
2018,90810,2666332,4147,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,642.9544248854594
2019,90810,2895985,4207,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,688.3729498454956
2020,90810,3170098,4249,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,746.0809602259355
2018,90813,759130,1137,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,667.6605101143359
2019,90813,808919,1145,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,706.4794759825328
2020,90813,889153,1143,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,777.9116360454943
2018,90814,2107141,2207,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,954.7535115541459
2019,90814,2298637,2232,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1029.8552867383512
2020,90814,2577255,2260,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1140.3783185840707
2018,90815,7064094,9013,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,783.7672251192722
2019,90815,7656299,9091,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,842.1844681553184
2020,90815,8457678,9076,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,931.8728514764214
2018,91001,9766294,8827,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1106.411464823836
2019,91001,10658740,8921,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1194.792063669992
2020,91001,12155411,9257,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1313.1047855676786
2018,91006,7764965,6714,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1156.533363121835
2019,91006,8417191,6770,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1243.3073855243722
2020,91006,9515731,6774,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1404.743283141423
2018,91007,5284667,4542,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1163.5110083663585
2019,91007,5791301,4593,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1260.8972349227085
2020,91007,6569235,4598,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1428.7157459765115
2018,91008,881235,263,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,3350.703422053232
2019,91008,849471,275,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,3088.9854545454546
2020,91008,1034548,293,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,3530.8805460750855
2018,91010,3229579,4023,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,802.7787720606512
2019,91010,3452480,4068,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,848.6922320550639
2020,91010,3868876,4179,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,925.7899018904044
2018,91011,10780400,5580,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1931.9713261648747
2019,91011,11755053,5652,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,2079.8041401273886
2020,91011,13424615,5697,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,2356.435843426365
2018,91016,5523144,6059,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,911.5603234857238
2019,91016,6008989,6146,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,977.7072892938496
2020,91016,6721365,6248,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1075.7626440460947
2018,91020,514269,633,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,812.431279620853
2019,91020,559066,644,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,868.1149068322982
2020,91020,620924,638,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,973.2351097178683
2018,91024,3035851,2495,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1216.7739478957915
2019,91024,3311700,2501,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1324.1503398640543
2020,91024,3774569,2571,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1468.1326332166473
2018,91030,4704653,3869,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1215.986818299302
2019,91030,5116496,3911,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1308.2321656865251
2020,91030,5879649,3909,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1504.1312356101305
2018,91040,4696127,4479,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1048.476668899308
2019,91040,5134425,4548,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1128.9412928759893
2020,91040,5636740,4593,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1227.2458088395385
2018,91042,4210359,4602,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,914.8976531942634
2019,91042,4572118,4647,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,983.8859479233914
2020,91042,5004485,4722,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1059.8231681490893
2018,91101,161918,172,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,941.3837209302326
2019,91101,177978,170,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1046.929411764706
2020,91101,200870,176,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1141.3068181818182
2018,91103,4108388,3298,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1245.7210430563978
2019,91103,4401554,3344,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1316.2541866028707
2020,91103,4991020,3442,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1450.0348634514817
2018,91104,5529765,6201,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,891.7537493952589
2019,91104,6027237,6255,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,963.5870503597122
2020,91104,6847121,6434,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1064.2090456947467
2018,91105,5063419,2613,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1937.7799464217376
2019,91105,5555027,2646,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,2099.4055177626606
2020,91105,6469614,2643,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,2447.8297389330305
2018,91106,3680217,2096,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1755.8287213740457
2019,91106,4098498,2133,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1921.4711673699017
2020,91106,4766414,2140,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,2227.296261682243
2018,91107,7405734,6753,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1096.6583740559752
2019,91107,8045809,6812,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1181.1228714034057
2020,91107,9144452,6954,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,1314.9916594765602
2018,91108,6424221,3801,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1690.1397000789266
2019,91108,6849283,3801,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1801.9686924493553
2020,91108,7840400,3760,06037,2.72,1665.85,CALIFORNIA,2.0,0.0,3.42,0.4079326357351419,0.25,475.0,156529.9,0.0,0.0,0.0,729068982,12.3,1.171,6037.0,55477.0,37157885000.0,9996634.0,2085.2127659574467
2019,91109,1372,1,06037,3.5,1621.68,CALIFORNIA,0.0,0.0,0.0,0.4398961265460667,1.3,354.0,17334.12,0.0,0.0,0.0,767859358,4.5,1.182,6037.0,53991.0,32818975000.0,10011602.0,1372.0
2018,91201,2420764,2396,06037,6.71,1566.79,CALIFORNIA,0.0,0.0,0.0,0.441350321100161,-4.96,265.0,5455.87,0.0,0.0,0.0,740088358,4.6,1.175,6037.0,52076.0,30465190000.0,10061533.0,1010.3355592654424
